id,lastLevel,totalSessions,dailySessions,totalAge,winRate,target
56456,9,3,3,0,1.0,0.2218
56457,5,1,1,0,1.0,0.0
56458,204,14,7,1,0.1667,0.0
56459,17,24,2,1,1.0,0.2237
56460,4,8,2,0,0.8667,0.0
56461,3,4,4,0,0.8333,0.0
56462,5,3,3,0,1.0,0.0
56463,31,10,5,39,0.8958,0.2468
56464,8,5,1,27,1.0,0.2487
56465,108,21,5,3,0.8837,0.0
56466,1,1,1,0,1.0,0.0
56467,16,3,1,6,0.9412,0.0
56468,7,1,1,0,1.0,0.0
56469,5,2,2,0,1.0,0.0
56470,22,1,1,0,1.0,0.0
56471,9,53,5,13,0.7963,0.0
56472,182,236,3,97,0.5092,0.2523
56473,24,4,4,0,0.86,0.0
56474,1,1,1,0,1.0,0.0
56475,10,4,2,1,1.0,0.2219
56476,1228,116,6,149,1.0,0.5342
56477,42,44,4,63,0.8681,0.2687
56478,978,60,2,117,1.0,0.4626
56479,6,3,3,0,1.0,0.2215
56480,22,15,2,172,1.0,0.4095
56481,93,4,1,9,0.8185,0.0
56482,2,1,1,0,1.0,0.0
56483,23,24,4,6,0.9306,0.0
56484,56,18,1,16,0.9771,0.238
56485,35,19,4,3,0.8179,0.0
56486,67,25,5,5,0.8681,0.0
56487,55,48,4,10,0.8144,0.0
56488,4,2,2,0,1.0,0.0
56489,51,20,2,207,0.9902,0.4489
56490,138,160,12,14,0.4883,0.0
56491,4,2,2,0,1.0,0.0
56492,4,1,1,0,1.0,0.0
56493,2,10,1,136,1.0,0.3666
56494,1,1,1,0,1.0,0.0
56495,106,24,8,4,0.9337,0.2302
56496,45,9,9,0,0.85,0.0
56497,107,99,7,87,0.7599,0.2852
56498,5,1,1,0,1.0,0.0
56499,85,16,2,58,0.5244,0.0
56500,45,32,6,4,0.9457,0.2237
56501,22,2,1,3,1.0,0.2241
56502,64,16,2,34,0.8862,0.2397
56503,11,1,1,0,1.0,0.0
56504,37,18,2,24,0.0,0.0
56505,27,29,2,170,0.9398,0.3955
56506,10,3,1,4,1.0,0.2238
56507,305,41,4,20,0.3602,0.0
56508,9,1,1,4,0.9,0.0
56509,15,5,5,0,1.0,0.2251
56510,5,2,1,9,1.0,0.2286
56511,21,14,7,4,0.9211,0.0
56512,1,1,1,0,1.0,0.0
56513,70,14,2,5,0.8792,0.0
56514,49,16,2,7,0.9706,0.2271
56515,42,29,2,168,0.8776,0.3814
56516,746,31,2,16,1.0,0.3246
56517,26,16,2,13,0.8104,0.0
56518,7,3,1,78,1.0,0.3038
56519,10,2,2,0,1.0,0.0
56520,3,2,1,1,1.0,0.0
56521,1,1,1,0,1.0,0.0
56522,1,2,1,22,1.0,0.2423
56523,17,6,3,1,0.838,0.0
56524,342,7,7,0,0.3333,0.0
56525,2,2,2,0,1.0,0.0
56526,8,4,2,8,1.0,0.2292
56527,7,5,5,0,1.0,0.2242
56528,2,1,1,0,1.0,0.0
56529,13,5,5,0,1.0,0.2249
56530,14,14,1,63,0.7996,0.2452
56531,10,2,1,1,1.0,0.0
56532,237,2,1,1,1.0,0.2467
56533,3,1,1,0,1.0,0.0
56534,3,1,1,0,1.0,0.0
56535,22,8,4,1,1.0,0.2259
56536,3,1,1,0,1.0,0.0
56537,121,9,9,0,0.8333,0.0
56538,167,143,2,65,0.7522,0.2627
56539,114,9,1,12,0.3253,0.0
56540,10,2,2,0,1.0,0.0
56541,2,1,1,0,0.6667,0.0
56542,13,6,3,1,1.0,0.2235
56543,56,24,2,199,1.0,0.4432
56544,23,5,2,1,0.9306,0.0
56545,40,4,1,21,0.3889,0.0
56546,3,3,1,1,1.0,0.0
56547,1,3,3,0,1.0,0.0
56548,1,2,1,1,1.0,0.0
56549,66,42,4,12,0.8193,0.0
56550,47,14,4,2,0.8957,0.0
56551,11,3,3,0,1.0,0.2221
56552,27,14,1,25,0.8636,0.0
56553,8,7,3,1,0.9375,0.0
56554,4,2,2,0,1.0,0.0
56555,99,6,1,192,0.0,0.0
56556,4,1,1,0,1.0,0.0
56557,30,1,1,0,1.0,0.2217
56558,417,531,3,320,0.5598,0.5483
56559,23,26,2,125,0.9545,0.3492
56560,24,4,1,1,0.9792,0.0
56561,670,23,2,39,1.0,0.3404
56562,103,26,3,130,0.9397,0.3619
56563,1,2,2,0,1.0,0.0
56564,1,1,1,0,1.0,0.0
56565,1,2,2,0,1.0,0.0
56566,49,26,3,353,0.8971,0.5885
56567,50,14,2,121,0.9508,0.3465
56568,7,6,3,4,1.0,0.2261
56569,118,64,3,25,0.8201,0.2255
56570,3,1,1,0,1.0,0.0
56571,42,44,3,28,0.9643,0.2504
56572,308,107,6,136,0.6644,0.34
56573,163,260,8,32,0.5569,0.0
56574,15,5,2,9,0.8021,0.0
56575,9,3,3,0,1.0,0.2218
56576,145,124,3,75,0.695,0.2588
56577,5,1,1,0,1.0,0.0
56578,135,63,3,47,0.9302,0.2754
56579,6,3,3,0,1.0,0.2215
56580,67,41,3,239,0.7517,0.4358
56581,8,2,2,0,1.0,0.0
56582,66,66,5,11,0.8258,0.0
56583,3,4,1,13,0.75,0.0
56584,1,1,1,0,1.0,0.0
56585,3,2,2,0,1.0,0.0
56586,938,20,3,191,0.0,0.3191
56587,50,15,3,5,1.0,0.2326
56588,105,250,50,4,0.6932,0.2416
56589,27,10,1,42,0.9568,0.258
56590,117,115,5,228,0.9148,0.4717
56591,16,8,1,10,1.0,0.2313
56592,57,48,2,30,0.9134,0.2422
56593,13,4,4,0,1.0,0.2236
56594,727,373,5,90,0.7949,0.3798
56595,7,4,4,0,1.0,0.2229
56596,38,11,3,2,0.9479,0.0
56597,16,4,1,1,0.9688,0.0
56598,1,4,1,18,1.0,0.238
56599,67,133,5,41,0.8404,0.2476
56600,23,5,1,70,0.9375,0.2834
56601,3,2,2,0,1.0,0.0
56602,22,8,2,6,0.8696,0.0
56603,2,7,3,5,1.0,0.2267
56604,9,8,2,10,0.9,0.0
56605,2,1,1,0,1.0,0.0
56606,14,5,5,0,1.0,0.225
56607,3,2,1,1,1.0,0.0
56608,21,1,1,0,1.0,0.0
56609,48,8,2,31,0.9014,0.2375
56610,81,44,3,186,0.8321,0.3976
56611,5,2,2,0,1.0,0.0
56612,6,1,1,0,1.0,0.0
56613,43,4,1,4,0.5278,0.0
56614,8,4,4,0,1.0,0.223
56615,1,3,1,0,1.0,0.0
56616,80,115,6,202,0.8924,0.4355
56617,10,1,1,0,1.0,0.0
56618,15,6,1,17,1.0,0.2387
56619,426,59,6,10,0.381,0.0
56620,14,6,2,2,1.0,0.2235
56621,2,1,1,0,1.0,0.0
56622,150,2,2,0,0.0,0.0
56623,28,15,1,144,0.931,0.3635
56624,23,11,11,0,1.0,0.2338
56625,5,4,4,0,1.0,0.2227
56626,25,18,3,18,0.9615,0.2356
56627,1,1,1,0,1.0,0.0
56628,2,7,3,1,1.0,0.2223
56629,1,1,1,0,1.0,0.0
56630,5,1,1,0,1.0,0.0
56631,11,4,4,0,1.0,0.2234
56632,2,1,1,0,1.0,0.0
56633,280,206,4,49,0.671,0.2465
56634,43,50,5,20,0.7394,0.0
56635,23,29,1,31,0.8972,0.2336
56636,78,8,8,0,0.75,0.0
56637,3,1,1,0,1.0,0.0
56638,4,1,1,0,0.875,0.0
56639,5,3,1,1,1.0,0.0
56640,3,1,1,0,1.0,0.0
56641,8,3,1,50,1.0,0.2735
56642,7,4,4,0,1.0,0.2229
56643,4,2,2,0,1.0,0.0
56644,9,2,2,0,1.0,0.0
56645,25,16,5,2,0.9423,0.0
56646,76,76,12,6,0.9085,0.2311
56647,14,19,2,69,0.9524,0.2865
56648,23,15,5,24,0.8333,0.0
56649,26,2,1,1,0.9615,0.0
56650,23,20,2,14,0.9375,0.2247
56651,49,12,2,3,0.9545,0.0
56652,8,6,3,6,1.0,0.2284
56653,100,43,5,12,0.7794,0.0
56654,76,10,3,2,0.5,0.0
56655,719,264,3,104,0.8148,0.3902
56656,268,99,3,26,0.7015,0.0
56657,41,31,1,72,0.8631,0.2728
56658,1,1,1,0,1.0,0.0
56659,20,22,2,23,0.8935,0.2246
56660,111,2,2,0,0.6667,0.0
56661,83,101,3,271,0.8618,0.4996
56662,3,4,2,0,1.0,0.0
56663,4,4,4,0,1.0,0.2226
56664,15,4,1,0,1.0,0.0
56665,121,2,2,0,0.8636,0.0
56666,13,12,2,25,0.9615,0.2403
56667,6,4,2,10,0.8571,0.0
56668,66,8,4,1,0.8206,0.0
56669,1,104,26,0,1.0,0.2548
56670,30,4,4,0,0.9464,0.0
56671,7,7,7,0,1.0,0.2268
56672,8,1,1,0,1.0,0.0
56673,8,3,3,0,1.0,0.2217
56674,6,3,1,2,1.0,0.0
56675,34,3,3,0,0.0,0.0
56676,6,2,2,0,1.0,0.0
56677,22,4,2,1,1.0,0.2232
56678,1,1,1,0,1.0,0.0
56679,1,1,1,0,1.0,0.0
56680,23,10,1,12,0.8949,0.0
56681,27,10,2,156,1.0,0.3924
56682,10,2,2,0,1.0,0.0
56683,171,332,7,242,0.6304,0.445
56684,10,2,2,0,1.0,0.0
56685,39,19,2,16,0.9444,0.2302
56686,2,4,1,3,1.0,0.2219
56687,11,2,2,0,1.0,0.0
56688,31,16,1,8,0.9688,0.2245
56689,59,40,6,93,0.7963,0.2898
56690,1,1,1,0,1.0,0.0
56691,59,20,2,92,0.7917,0.2817
56692,2,1,1,0,1.0,0.0
56693,7,4,1,231,1.0,0.47
56694,23,26,13,1,0.9306,0.223
56695,85,129,10,13,0.7592,0.0
56696,23,9,2,2,0.9318,0.0
56697,6,1,1,0,1.0,0.0
56698,16,16,5,21,0.9688,0.2418
56699,2,3,1,0,1.0,0.0
56700,63,59,2,85,0.8494,0.2892
56701,23,5,2,3,0.9762,0.0
56702,78,158,4,51,0.7375,0.2373
56703,12,2,2,0,1.0,0.0
56704,7,2,2,0,1.0,0.0
56705,11,3,1,7,1.0,0.2272
56706,23,13,1,36,0.942,0.2479
56707,174,324,2,161,0.4984,0.322
56708,24,5,2,12,0.8264,0.0
56709,9,4,4,0,1.0,0.2231
56710,6,1,1,0,1.0,0.0
56711,1,2,2,0,1.0,0.0
56712,1,5,2,0,1.0,0.0
56713,24,16,4,3,0.8516,0.0
56714,43,17,3,1,1.0,0.2276
56715,108,3,1,70,0.0,0.0
56716,51,31,1,68,0.8509,0.267
56717,10,2,1,2,1.0,0.2216
56718,4,5,5,0,1.0,0.2238
56719,1,1,1,0,1.0,0.0
56720,3,9,4,5,1.0,0.2281
56721,3,2,2,0,1.0,0.0
56722,66,67,3,19,0.7395,0.0
56723,64,18,3,71,0.8813,0.2802
56724,204,15,2,17,0.9018,0.2408
56725,4,1,1,0,1.0,0.0
56726,6,2,2,0,1.0,0.0
56727,1,1,1,0,1.0,0.0
56728,23,42,3,120,0.8018,0.3125
56729,1,1,1,0,1.0,0.0
56730,4,1,1,0,1.0,0.0
56731,1,1,1,0,1.0,0.0
56732,6,3,1,1,1.0,0.0
56733,21,3,1,19,0.9048,0.0
56734,16,10,10,0,0.9688,0.2249
56735,63,61,30,9,0.9215,0.2572
56736,363,80,5,87,0.7966,0.3194
56737,474,737,8,84,0.6128,0.3273
56738,2,1,1,0,1.0,0.0
56739,40,8,4,1,0.9161,0.0
56740,138,120,4,261,0.6475,0.4506
56741,1,1,1,0,1.0,0.0
56742,63,59,7,20,0.7739,0.0
56743,57,57,2,38,0.7738,0.0
56744,22,1,1,0,1.0,0.0
56745,48,16,4,27,0.8908,0.2337
56746,259,38,1,63,0.5976,0.2307
56747,210,8,2,40,0.8,0.2439
56748,41,15,7,9,0.8282,0.0
56749,10,2,1,1,1.0,0.0
56750,2,1,1,0,1.0,0.0
56751,36,16,2,149,0.9139,0.3674
56752,37,16,5,2,0.9821,0.2265
56753,8,11,2,22,0.9167,0.2266
56754,7,11,3,50,1.0,0.2763
56755,47,13,4,6,0.9444,0.2224
56756,14,3,1,2,0.6667,0.0
56757,1,1,1,0,1.0,0.0
56758,34,4,1,29,0.9853,0.2506
56759,22,11,2,51,0.8889,0.2536
56760,1028,239,10,362,1.0,0.7538
56761,15,3,3,0,0.875,0.0
56762,12,11,3,1,1.0,0.2237
56763,45,22,2,12,0.9511,0.2281
56764,10,1,1,0,1.0,0.0
56765,6,2,2,0,1.0,0.0
56766,11,54,3,88,0.9709,0.314
56767,6,4,2,12,0.7857,0.0
56768,2,1,1,0,1.0,0.0
56769,1,1,1,0,1.0,0.0
56770,1,1,1,0,1.0,0.0
56771,1,4,4,0,1.0,0.2222
56772,8,1,1,0,1.0,0.0
56773,1,1,1,0,1.0,0.0
56774,72,113,3,85,0.7702,0.2771
56775,245,4,2,89,0.7407,0.2879
56776,3,2,2,0,1.0,0.0
56777,2,1,1,0,1.0,0.0
56778,742,12,4,26,0.5,0.2273
56779,19,9,2,6,1.0,0.2286
56780,536,311,6,54,0.4874,0.2495
56781,34,3,1,50,0.0,0.0
56782,23,5,2,1,1.0,0.2234
56783,158,254,8,52,0.7665,0.264
56784,7,1,1,0,1.0,0.0
56785,2,1,1,0,1.0,0.0
56786,10,3,1,1,0.9667,0.0
56787,15,5,1,12,0.8542,0.0
56788,22,5,2,5,1.0,0.2276
56789,8,4,4,0,1.0,0.223
56790,45,32,1,152,0.6186,0.3068
56791,6,1,1,0,1.0,0.0
56792,132,68,3,64,0.8702,0.2806
56793,10,2,2,0,1.0,0.0
56794,8,2,2,0,1.0,0.0
56795,47,42,1,54,0.8998,0.2626
56796,26,2,1,1,0.963,0.0
56797,566,47,2,118,0.7757,0.3664
56798,29,2,1,3,0.9828,0.0
56799,31,16,3,4,0.7154,0.0
56800,1081,747,4,303,0.7598,0.6629
56801,9,4,4,0,1.0,0.2231
56802,24,28,1,243,0.8125,0.4453
56803,83,1,1,0,0.3333,0.0
56804,178,251,6,174,0.6694,0.3749
56805,18,6,6,0,0.9474,0.0
56806,3,6,2,0,1.0,0.0
56807,1,1,1,0,1.0,0.0
56808,25,7,2,2,0.7658,0.0
56809,6,2,2,0,1.0,0.0
56810,1,1,1,0,1.0,0.0
56811,31,2,2,0,0.9516,0.0
56812,11,1,1,0,1.0,0.0
56813,4,5,1,287,1.0,0.5305
56814,1901,3116,14,219,0.6774,0.7865
56815,5,3,3,0,0.9,0.0
56816,79,22,1,66,0.8583,0.2692
56817,2,5,1,2,1.0,0.0
56818,32,4,4,0,1.0,0.2258
56819,26,22,3,19,0.9551,0.2356
56820,2,2,2,0,1.0,0.0
56821,5,2,1,0,1.0,0.0
56822,2,2,1,256,1.0,0.4964
56823,3,1,1,0,1.0,0.0
56824,1,1,1,0,1.0,0.0
56825,164,6,3,1,1.0,0.241
56826,6,2,1,12,1.0,0.232
56827,37,3,3,0,1.0,0.2251
56828,2,5,1,27,1.0,0.248
56829,8,1,1,0,1.0,0.0
56830,10,1,1,0,1.0,0.0
56831,14,2,2,0,1.0,0.0
56832,3,1,1,0,1.0,0.0
56833,16,9,1,58,1.0,0.2835
56834,26,21,2,171,0.8278,0.3716
56835,66,37,3,6,0.9051,0.0
56836,10,3,1,1,1.0,0.0
56837,2,1,1,0,1.0,0.0
56838,2,9,3,1,1.0,0.2224
56839,15,2,2,0,1.0,0.0
56840,13,8,2,11,0.8929,0.0
56841,71,11,3,2,0.9294,0.0
56842,21,6,3,1,1.0,0.2245
56843,3,1,1,0,1.0,0.0
56844,32,3,1,1,1.0,0.2231
56845,11,1,1,0,1.0,0.0
56846,683,14,3,94,1.0,0.4024
56847,1,1,1,0,1.0,0.0
56848,81,2,1,1,1.0,0.2287
56849,1,1,1,0,1.0,0.0
56850,2,1,1,0,1.0,0.0
56851,24,10,5,3,0.888,0.0
56852,13,5,5,0,1.0,0.2249
56853,43,50,4,18,0.8581,0.0
56854,12,5,1,1,1.0,0.0
56855,1,2,2,0,1.0,0.0
56856,283,28,2,55,0.9289,0.2978
56857,3,1,1,0,1.0,0.0
56858,7,4,1,4,1.0,0.2235
56859,1,1,1,0,1.0,0.0
56860,1,1,1,0,1.0,0.0
56861,331,16,2,15,0.8865,0.25
56862,23,2,1,3,0.9783,0.0
56863,23,5,1,2,0.9375,0.0
56864,1,1,1,0,1.0,0.0
56865,172,144,5,28,0.8822,0.2553
56866,31,16,3,6,0.7949,0.0
56867,8,6,2,5,1.0,0.2261
56868,118,10,3,22,0.8674,0.2298
56869,43,7,3,0,0.5185,0.0
56870,16,4,1,90,1.0,0.3179
56871,1,1,1,0,1.0,0.0
56872,9,1,1,0,1.0,0.0
56873,2,1,1,0,1.0,0.0
56874,6,1,1,0,1.0,0.0
56875,29,3,3,0,0.8125,0.0
56876,27,6,1,9,0.9201,0.0
56877,66,28,9,2,0.8522,0.0
56878,23,13,3,2,0.4167,0.0
56879,43,9,4,54,0.65,0.0
56880,31,14,2,8,0.9089,0.0
56881,1,1,1,0,1.0,0.0
56882,15,4,2,0,1.0,0.0
56883,1,3,1,0,1.0,0.0
56884,1,9,9,0,0.95,0.0
56885,512,12,1,68,1.0,0.3518
56886,344,599,9,275,0.5489,0.4996
56887,5,1,1,0,1.0,0.0
56888,1,1,1,0,1.0,0.0
56889,1,3,3,0,1.0,0.0
56890,4,1,1,0,1.0,0.0
56891,100,39,4,43,0.9245,0.2657
56892,1,1,1,0,1.0,0.0
56893,30,6,2,1,1.0,0.2243
56894,145,89,4,23,0.7542,0.0
56895,39,24,8,2,1.0,0.2348
56896,113,11,2,4,0.0,0.0
56897,20,25,8,12,0.8333,0.0
56898,19,15,2,138,0.8182,0.3325
56899,14,17,4,3,0.8222,0.0
56900,3,1,1,0,1.0,0.0
56901,2,1,1,0,1.0,0.0
56902,3,1,1,0,1.0,0.0
56903,6,5,2,7,1.0,0.228
56904,1,2,2,0,1.0,0.0
56905,268,28,1,247,0.6897,0.451
56906,116,133,5,30,0.6176,0.0
56907,15,3,3,0,0.8333,0.0
56908,96,49,2,149,0.8723,0.367
56909,1396,639,12,54,1.0,0.4856
56910,87,16,2,8,0.9508,0.2282
56911,42,16,5,4,0.8657,0.0
56912,7,3,3,0,1.0,0.2216
56913,31,5,2,1,0.7222,0.0
56914,8,2,1,29,1.0,0.2507
56915,2,2,1,1,1.0,0.0
56916,13,5,2,3,0.9286,0.0
56917,2,1,1,0,1.0,0.0
56918,66,35,2,20,0.8149,0.0
56919,234,27,3,59,0.675,0.2422
56920,10,4,1,5,1.0,0.225
56921,12,4,2,2,1.0,0.2232
56922,310,36,3,102,0.4174,0.2419
56923,39,14,1,23,0.7203,0.0
56924,312,11,1,112,0.5312,0.2741
56925,7,2,2,0,1.0,0.0
56926,366,267,4,130,0.5273,0.3163
56927,2,2,2,0,1.0,0.0
56928,105,51,2,57,0.8911,0.2723
56929,129,54,1,144,0.5465,0.2933
56930,2,1,1,0,1.0,0.0
56931,7,23,1,265,0.7292,0.4488
56932,2,2,1,6,1.0,0.225
56933,3,3,1,19,1.0,0.2393
56934,25,22,2,148,0.875,0.3568
56935,1,3,1,0,1.0,0.0
56936,24,26,4,5,0.8229,0.0
56937,66,31,1,43,0.8246,0.2358
56938,8,1,1,0,1.0,0.0
56939,5,2,1,8,1.0,0.2275
56940,18,2,2,0,0.9722,0.0
56941,16,4,4,0,0.8636,0.0
56942,32,12,3,6,0.98,0.2271
56943,10,2,2,0,1.0,0.0
56944,2,2,1,0,1.0,0.0
56945,12,1,1,0,1.0,0.0
56946,13,13,1,47,0.8615,0.2411
56947,14,4,2,2,0.9286,0.0
56948,2,6,6,0,1.0,0.2249
56949,32,6,1,281,0.9479,0.5159
56950,28,29,14,1,0.9643,0.2323
56951,10,6,6,0,0.9167,0.0
56952,16,11,1,4,0.9118,0.0
56953,4,4,4,0,0.75,0.0
56954,12,1,1,0,0.9583,0.0
56955,26,7,7,0,0.8889,0.0
56956,2,3,1,0,1.0,0.0
56957,13,24,6,11,1.0,0.2391
56958,63,53,1,106,0.6667,0.2706
56959,5,4,2,42,1.0,0.2658
56960,10,1,1,0,1.0,0.0
56961,3,1,1,0,1.0,0.0
56962,3,1,1,0,1.0,0.0
56963,10,4,2,14,1.0,0.236
56964,33,45,3,14,0.8963,0.0
56965,3,4,4,0,1.0,0.2224
56966,248,4,1,91,0.4242,0.0
56967,3,2,2,0,1.0,0.0
56968,70,21,5,3,0.9479,0.2242
56969,95,28,2,156,0.9081,0.3812
56970,4,4,4,0,0.875,0.0
56971,32,5,1,1,0.0,0.0
56972,14,6,2,1,0.881,0.0
56973,14,9,4,0,1.0,0.224
56974,281,476,17,30,0.7543,0.2746
56975,104,50,2,28,0.6768,0.0
56976,828,458,3,219,0.6236,0.4962
56977,25,3,1,5,0.9423,0.0
56978,50,53,26,1,0.8677,0.2299
56979,10,2,2,0,1.0,0.0
56980,33,40,3,187,0.9265,0.4135
56981,9,10,1,7,0.9,0.0
56982,1,1,1,0,1.0,0.0
56983,1,1,1,0,1.0,0.0
56984,72,67,2,185,0.8594,0.4014
56985,74,7,3,1,0.9337,0.0
56986,66,379,9,100,0.7268,0.3047
56987,132,28,3,12,0.9277,0.2346
56988,24,11,3,7,0.73,0.0
56989,1,1,1,0,1.0,0.0
56990,1,1,1,0,1.0,0.0
56991,83,161,8,20,0.6811,0.0
56992,9,8,4,1,0.9444,0.0
56993,1,1,1,0,1.0,0.0
56994,10,1,1,0,1.0,0.0
56995,23,22,2,17,0.8646,0.0
56996,20,3,1,9,1.0,0.2304
56997,1,4,2,0,1.0,0.0
56998,19,7,2,2,1.0,0.2241
56999,71,17,2,28,1.0,0.2589
57000,2,1,1,0,1.0,0.0
57001,147,91,7,219,0.6931,0.4182
57002,143,101,3,43,0.6842,0.0
57003,10,3,3,0,1.0,0.222
57004,22,6,3,1,0.9,0.0
57005,20,1,1,0,1.0,0.0
57006,43,25,1,35,0.9375,0.2488
57007,5,1,1,0,1.0,0.0
57008,1,1,1,0,1.0,0.0
57009,3,5,2,1,1.0,0.0
57010,1,1,1,0,1.0,0.0
57011,96,28,2,17,0.8851,0.2253
57012,2,1,1,0,0.75,0.0
57013,2,1,1,0,1.0,0.0
57014,31,6,3,0,0.9624,0.0
57015,10,2,2,0,0.9333,0.0
57016,2,1,1,0,1.0,0.0
57017,42,8,2,15,0.9821,0.2371
57018,2,3,3,0,1.0,0.0
57019,38,4,4,0,0.9868,0.2236
57020,2,1,1,0,1.0,0.0
57021,1,2,2,0,1.0,0.0
57022,1,1,1,0,1.0,0.0
57023,104,275,7,152,0.6873,0.3489
57024,57,47,11,3,0.9591,0.234
57025,6,3,1,2,1.0,0.0
57026,26,14,4,10,0.8462,0.0
57027,8,8,2,3,0.9643,0.0
57028,17,11,2,7,1.0,0.2295
57029,11,6,3,1,1.0,0.2233
57030,88,33,1,81,0.8508,0.2855
57031,491,51,3,22,0.417,0.0
57032,1,5,2,0,1.0,0.0
57033,29,52,1,279,0.7926,0.4819
57034,9,1,1,0,1.0,0.0
57035,32,12,2,36,0.9271,0.2469
57036,11,9,2,59,1.0,0.2852
57037,8,3,3,0,1.0,0.2217
57038,3,2,2,0,0.625,0.0
57039,79,34,4,6,0.9247,0.2229
57040,5,1,1,0,1.0,0.0
57041,9,3,3,0,1.0,0.2218
57042,467,11,3,3,0.3611,0.0
57043,10,4,4,0,1.0,0.2232
57044,18,7,2,4,0.9815,0.2222
57045,1,1,1,0,1.0,0.0
57046,8,1,1,0,1.0,0.0
57047,8,3,3,0,1.0,0.2217
57048,21,5,2,4,1.0,0.2264
57049,4,3,3,0,1.0,0.0
57050,2,3,1,1,1.0,0.0
57051,66,38,2,31,0.7117,0.0
57052,34,4,2,2,0.9853,0.2225
57053,27,13,1,92,0.8583,0.2909
57054,48,30,4,12,0.7383,0.0
57055,9,2,2,0,0.9,0.0
57056,3,2,2,0,1.0,0.0
57057,3,1,1,0,1.0,0.0
57058,6,1,1,0,1.0,0.0
57059,7,2,1,1,1.0,0.0
57060,9,1,1,0,1.0,0.0
57061,8,4,1,71,1.0,0.2964
57062,78,91,3,61,0.8494,0.2678
57063,2,1,1,0,1.0,0.0
